Global Volcanism Program - Volcanoes of the World 5.0.2,,,,Downloaded on 26 Feb 2023 at 12:19 AM,,,,,,,,,,,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
241040,Whakaari/White Island,14460,Confirmed Eruption,,2,,,1826,,12,,1,,Observations: Reported,,,,,,,,-37.52,177.18
342060,Atitlan,10639,Confirmed Eruption,,2,,,1826,,11,,0,,Observations: Reported,,,,,,,,14.583,-91.186
311350,Fisher,20051,Confirmed Eruption,Mount Finch,3,,,1826,,10,,11,,Observations: Reported,,1827,,1,?,0,,54.65,-164.43
263090,Tangkuban Parahu,15668,Confirmed Eruption,,2,,,1826,,10,,11,,Observations: Reported,,1826,,10,,11,,-6.77,107.6
263200,Dieng Volcanic Complex,15774,Confirmed Eruption,Pakuwaja,2,,,1826,,10,,11,,Observations: Reported,,1826,,10,,15,,-7.2,109.879
263280,Kelud,15944,Confirmed Eruption,,4,?,,1826,,10,,11,,Observations: Reported,,1826,,10,,25,,-7.935,112.314
311310,Makushin,10442,Confirmed Eruption,,3,,,1826,,6,,0,,Observations: Reported,,,,,,,,53.891,-166.923
351030,"Tolima, Nevado del",11302,Confirmed Eruption,,2,,,1826,,5,,0,,Observations: Reported,,1826,,6,>,17,,4.658,-75.33
357021,Maipo,11902,Confirmed Eruption,East flank (Riso Patrón),2,,,1826,,3,,1,,Observations: Reported,,,,,,,,-34.164,-69.832
311360,Shishaldin,20060,Confirmed Eruption,,0,,,1826,,0,,0,,Observations: Reported,,,,,,,,54.756,-163.97
342090,Fuego,10700,Confirmed Eruption,,2,,,1826,,0,,0,,Observations: Reported,,,,,,,,14.473,-90.88
263320,Lamongan,16069,Confirmed Eruption,,2,,,1826,,0,,0,,Observations: Reported,,,,,,,,-7.981,113.341
357120,Villarrica,21009,Confirmed Eruption,,2,?,,1826,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
263310,Tengger Caldera,16020,Confirmed Eruption,Bromo,2,,,1825,,11,,5,,Observations: Reported,,1825,,11,,8,,-7.942,112.95
263180,Slamet,15731,Confirmed Eruption,,2,,,1825,,10,,0,,Observations: Reported,,,,,,,,-7.242,109.208
263130,Guntur,15699,Confirmed Eruption,,2,,,1825,,6,,14,,Observations: Reported,,1825,,6,,15,,-7.143,107.841
351030,"Tolima, Nevado del",11301,Confirmed Eruption,,2,,,1825,,3,?,2,,Observations: Reported,,,,,,,,4.658,-75.33
353010,Fernandina,11657,Confirmed Eruption,East summit and SE flank,3,,,1825,,2,,14,,Observations: Reported,,1825,,10,>,0,,-0.37,-91.55
343030,Izalco,10778,Confirmed Eruption,,2,,,1825,,0,,0,,Observations: Reported,,,,,,,,13.813,-89.633
355020,Guallatiri,11817,Confirmed Eruption,,2,?,,1825,25,0,,0,,Observations: Reported,,,,,,,,-18.42,-69.092
263200,Dieng Volcanic Complex,13412,Confirmed Eruption,Pakuwaja,2,,,1825,,0,,0,,Observations: Reported,,,,,,,,-7.2,109.879
263280,Kelud,15942,Confirmed Eruption,,2,,,1825,,0,,0,,Observations: Reported,,,,,,,,-7.935,112.314
273070,Taal,16844,Confirmed Eruption,,2,,,1825,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
267020,Karangetang,16496,Confirmed Eruption,,2,,,1825,,0,,0,,Observations: Reported,,,,,,,,2.781,125.407
265090,Banda Api,16414,Confirmed Eruption,,1,,?,1825,,0,,0,,Observations: Reported,,1831,,0,,0,,-4.523,129.881
311360,Shishaldin,20059,Confirmed Eruption,NE flank (1300 m),2,,,1825,,0,,0,,Observations: Reported,,,,,,,,54.756,-163.97
312030,Pavlof,20114,Confirmed Eruption,,2,?,,1825,,0,,0,,Observations: Reported,,,,,,,,55.417,-161.894
284170,Pagan,18506,Confirmed Eruption,North Pagan,2,?,,1825,5,0,,0,,Observations: Reported,,,,,,,,18.13,145.8
233020,"Fournaise, Piton de la",14268,Confirmed Eruption,,0,,,1824,,12,,0,,Observations: Reported,,,,,,,,-21.244,55.708
265090,Banda Api,16413,Confirmed Eruption,North side,2,,,1824,,4,,22,,Observations: Reported,,1824,,6,,28,,-4.523,129.881
233020,"Fournaise, Piton de la",14267,Confirmed Eruption,,0,,,1824,,2,,0,,Observations: Reported,,,,,,,,-21.244,55.708
263320,Lamongan,16068,Confirmed Eruption,,2,,,1824,,1,?,1,,Observations: Reported,,1824,,1,?,31,,-7.981,113.341
221020,Zubair Group,13924,Confirmed Eruption,Saddle Island,2,,,1824,,0,,0,,Observations: Reported,,,,,,,,15.05,42.18
311360,Shishaldin,20058,Confirmed Eruption,,3,,,1824,,0,,0,,Observations: Reported,,,,,,,,54.756,-163.97
311290,Okmok,19837,Confirmed Eruption,Cone B?,,,,1824,,0,,0,,Observations: Reported,,1830,,0,,0,,53.43,-168.13
311210,Yunaska,19792,Confirmed Eruption,,3,,,1824,,0,,0,,Observations: Reported,,,,,,,,52.643,-170.629
372030,Katla,12675,Confirmed Eruption,Arcuate fissure in south part of caldera,3,?,,1823,,6,,26,,Observations: Reported,,1823,,7,,23,,63.633,-19.083
351080,Galeras,11355,Confirmed Eruption,,2,,,1823,,6,,17,,Observations: Reported,,1823,,6,,24,,1.22,-77.37
373012,Thordarhyrna,12813,Confirmed Eruption,Grímsvötn-Thordarhyrna,2,,,1823,,2,,4,4,Observations: Reported,,,,,,,,64.267,-17.617
332010,Kilauea,10062,Confirmed Eruption,"Southwest Rift Zone (Great Crack, 75-580 m)",1,?,,1823,,2,,0,,Observations: Reported,,1894,,12,,6,,19.421,-155.287
390100,Candlemas Island,13223,Confirmed Eruption,NW flank (Lucifer Hill),2,,,1823,,0,,0,,Observations: Reported,,,,,,,,-57.08,-26.67
390080,Bristol Island,13206,Confirmed Eruption,,2,,,1823,,0,,0,,Observations: Reported,,,,,,,,-59.017,-26.533
345060,Irazu,11206,Confirmed Eruption,,2,?,,1823,,0,,0,,Observations: Reported,,,,,,,,9.979,-83.852
263310,Tengger Caldera,16019,Confirmed Eruption,Bromo,2,,,1822,,12,,28,,Observations: Reported,,1823,,1,,5,4,-7.942,112.95
263250,Merapi,15867,Confirmed Eruption,,3,?,,1822,,12,,27,,Observations: Reported,,1823,,4,,6,,-7.54,110.446
357020,San Jose,11914,Confirmed Eruption,,2,,,1822,,11,,19,,Observations: Reported,,1838,,0,,0,,-33.789,-69.895
357120,Villarrica,12122,Confirmed Eruption,,2,,,1822,,11,,19,,Observations: Reported,,1822,,11,,25,5,-39.42,-71.93
351030,"Tolima, Nevado del",11300,Confirmed Eruption,,2,,,1822,,11,?,0,,Observations: Reported,,,,,,,,4.658,-75.33
263140,Galunggung,15718,Confirmed Eruption,,5,,,1822,,10,,8,,Observations: Reported,,1822,,12,,1,30,-7.25,108.058
261140,Marapi,15419,Confirmed Eruption,,2,,,1822,,7,,23,,Observations: Reported,,1822,,7,,31,,-0.38,100.474
345060,Irazu,11205,Confirmed Eruption,,2,,,1822,,5,,7,,Observations: Reported,,,,,,,,9.979,-83.852
357072,Tromen Volcanic Plateau,11962,Confirmed Eruption,,,,,1822,,0,,0,,Observations: Reported,,,,,,,,-37.144,-70.033
357110,Llaima,12026,Confirmed Eruption,,2,,,1822,,0,,0,,Observations: Reported,,,,,,,,-38.692,-71.729
372020,Eyjafjallajokull,12562,Confirmed Eruption,,2,,,1821,,12,,19,,Observations: Reported,,1823,,1,,1,,63.633,-19.633
263320,Lamongan,16067,Confirmed Eruption,,2,,,1821,,12,,15,5,Observations: Reported,,1822,,1,,5,,-7.981,113.341
264050,Sangeang Api,16237,Confirmed Eruption,,2,,,1821,,3,,23,,Observations: Reported,,,,,,,,-8.2,119.07
264010,Batur,16180,Confirmed Eruption,Batur I,2,,,1821,,3,,16,,Observations: Reported,,,,,,,,-8.242,115.375
233020,"Fournaise, Piton de la",14266,Confirmed Eruption,,2,,,1821,,2,,27,,Observations: Reported,,1821,,4,,10,,-21.244,55.708
266130,Tangkoko-Duasudara,16475,Confirmed Eruption,Batu Angus Baru,0,,,1821,,0,,0,,Observations: Reported,,,,,,,,1.518,125.185
358090,Fueguino,12332,Confirmed Eruption,,2,?,,1820,,11,,25,,Observations: Reported,,1820,,11,>,26,,-54.97,-70.262
265090,Banda Api,16412,Confirmed Eruption,"Summit, south and NNW flanks",2,,,1820,,6,,11,,Observations: Reported,,1820,,8,,8,,-4.523,129.881
233020,"Fournaise, Piton de la",14265,Confirmed Eruption,NW rift zone,2,,,1820,,1,,0,,Observations: Reported,,1820,,2,,0,,-21.244,55.708
221190,Fentale,13953,Confirmed Eruption,Caldera floor and SW flank,0,,?,1820,,0,,0,,Observations: Reported,,,,,,,,8.975,39.93
221200,Kone,13954,Confirmed Eruption,East margin of Gariboldi caldera,1,,,1820,10,0,,0,,Observations: Reported,,,,,,,,8.788,39.701
272050,Cabalían,16750,Confirmed Eruption,,,,,1820,30,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,10.285,125.218
263310,Tengger Caldera,16018,Confirmed Eruption,Bromo,2,,,1820,,0,,0,,Observations: Reported,,,,,,,,-7.942,112.95
332010,Kilauea,10061,Confirmed Eruption,Kilauea Caldera,2,,?,1820,,0,,0,,Observations: Reported,,,,,,,,19.421,-155.287
321010,Baker,20450,Confirmed Eruption,,2,,?,1820,,0,,0,,Observations: Reported,,,,,,,,48.777,-121.813
311340,Westdahl,20041,Confirmed Eruption,Pogromni or (more likely) Westdahl,2,,,1820,,0,,0,,Observations: Reported,,,,,,,,54.516,-164.65
357080,Antuco,19902,Confirmed Eruption,,1,,,1820,,0,,0,,Observations: Reported,?,1821,,0,,0,,-37.406,-71.349
390090,Saunders,13211,Confirmed Eruption,,2,,,1819,,12,,29,,Observations: Reported,,,,,,,,-57.8,-26.483
390130,Zavodovski,13228,Confirmed Eruption,,2,,,1819,,12,,0,,Observations: Reported,,,,,,,,-56.3,-27.57
264040,Tambora,16232,Confirmed Eruption,,2,,,1819,,8,,0,,Observations: Reported,,,,,,,,-8.25,118
343100,San Miguel,10840,Confirmed Eruption,SSE flank (400 m; near Los Perolitos),2,,,1819,,7,,18,,Observations: Reported,,,,,,,,13.434,-88.269
353010,Fernandina,11656,Confirmed Eruption,,2,,,1819,,5,,15,,Observations: Reported,,1819,,5,,18,,-0.37,-91.55
264230,Lewotolok,16330,Confirmed Eruption,,2,,,1819,,0,,0,,Observations: Reported,,,,,,,,-8.274,123.508
266030,Soputan,13726,Confirmed Eruption,,2,,,1819,,0,,0,,Observations: Reported,,,,,,,,1.112,124.737
341040,Colima,10437,Confirmed Eruption,,1,,,1819,,0,,0,,Observations: Reported,,,,,,,,19.514,-103.62
263300,Semeru,15963,Confirmed Eruption,,2,,,1818,,11,,8,,Observations: Reported,,,,,,,,-8.108,112.922
263130,Guntur,15698,Confirmed Eruption,,2,,,1818,,10,,21,,Observations: Reported,,1818,,10,,24,,-7.143,107.841
263320,Lamongan,13676,Confirmed Eruption,,2,,,1818,,10,,8,,Observations: Reported,,,,,,,,-7.981,113.341
376010,Jan Mayen,12968,Confirmed Eruption,"Beerenberg (Dagnyhaugen, SW flank)",3,?,,1818,,4,,0,,Observations: Reported,,,,,,,,71.082,-8.155
341040,Colima,10436,Confirmed Eruption,,4,,,1818,,2,,15,,Observations: Reported,,1818,,2,?,16,,19.514,-103.62
342040,Almolonga,10630,Confirmed Eruption,East flank of Cerro Quemado,2,,,1818,,1,,16,,Observations: Reported,,1818,,6,>,19,,14.797,-91.519
263210,Sundoro,15797,Confirmed Eruption,,2,,,1818,,0,,0,,Observations: Reported,,,,,,,,-7.302,109.996
261230,Dempo,15549,Confirmed Eruption,,2,,,1817,,12,,31,365,Observations: Reported,,,,,,,,-4.016,103.121
311290,Okmok,19836,Confirmed Eruption,Cone E? or B?,3,,,1817,,3,,1,,Observations: Reported,,1820,,0,,0,,53.43,-168.13
263340,Raung,16113,Confirmed Eruption,,4,?,,1817,,1,,16,,Observations: Reported,,1817,,2,?,10,,-8.119,114.056
263350,Ijen,16169,Confirmed Eruption,Kawah Ijen,2,,,1817,,1,,15,,Observations: Reported,,1817,,2,?,18,,-8.058,114.242
233020,"Fournaise, Piton de la",14264,Confirmed Eruption,,0,,,1817,,1,,0,,Observations: Reported,,1817,,4,,0,,-21.244,55.708
263320,Lamongan,13675,Confirmed Eruption,,2,,,1817,,0,,0,,Observations: Reported,,,,,,,,-7.981,113.341
311270,Vsevidof,19824,Confirmed Eruption,,3,?,,1817,,0,,0,,Observations: Reported,,,,,,,,53.13,-168.693
312030,Pavlof,20113,Confirmed Eruption,,2,,,1817,,0,,0,,Observations: Reported,,,,,,,,55.417,-161.894
353010,Fernandina,11655,Confirmed Eruption,Volcano Uncertain: Western Galápagos,2,,<,1817,,0,,0,,,,,,,,,,-0.37,-91.55
343030,Izalco,10777,Confirmed Eruption,,2,,,1817,,0,,0,,Observations: Reported,,,,,,,,13.813,-89.633
353050,"Negra, Sierra",11703,Confirmed Eruption,Volcano Uncertain: Isabela Island,,,,1817,,0,,0,,,,,,,,,,-0.83,-91.17
384010,Fogo,10362,Confirmed Eruption,,,,,1816,,12,,31,365,Observations: Reported,,,,,,,,14.95,-24.35
233020,"Fournaise, Piton de la",14263,Confirmed Eruption,,0,,,1816,,12,,15,,Observations: Reported,,,,,,,,-21.244,55.708
265090,Banda Api,16411,Confirmed Eruption,,2,,,1816,,10,,11,,Observations: Reported,,1816,,12,,0,,-4.523,129.881
263130,Guntur,15697,Confirmed Eruption,,2,,,1816,,9,,21,,Observations: Reported,,,,,,,,-7.143,107.841
373010,Grimsvotn,12812,Confirmed Eruption,,2,,,1816,,5,,0,,Observations: Reported,,1816,,6,?,0,,64.416,-17.316
351060,Purace,11316,Confirmed Eruption,,,,,1816,,0,,0,,Observations: Reported,,,,,,,,2.32,-76.4
263340,Raung,16112,Confirmed Eruption,,2,,,1815,,12,,31,365,Observations: Reported,,,,,,,,-8.119,114.056
263130,Guntur,15696,Confirmed Eruption,,2,,,1815,,8,,15,,Observations: Reported,,,,,,,,-7.143,107.841
233020,"Fournaise, Piton de la",14262,Confirmed Eruption,Summit and Plaine des Osmondes,2,,,1815,,8,,15,,Observations: Reported,,1815,,8,,16,,-21.244,55.708
263310,Tengger Caldera,16017,Confirmed Eruption,Bromo,2,,,1815,,4,,5,,Observations: Reported,,1815,,4,>,17,,-7.942,112.95
233020,"Fournaise, Piton de la",14261,Confirmed Eruption,,2,,,1815,,1,,21,,Observations: Reported,,1815,,1,,27,,-21.244,55.708
357120,Villarrica,12121,Confirmed Eruption,,1,,,1815,,0,,0,,Observations: Reported,,1818,,0,,0,,-39.42,-71.93
268060,Gamalama,16621,Confirmed Eruption,,2,,,1814,,11,,27,,Observations: Reported,,1814,,11,,28,,0.8,127.33
233020,"Fournaise, Piton de la",14260,Confirmed Eruption,,2,,,1814,,9,,10,,Observations: Reported,,1814,,10,,13,,-21.244,55.708
353010,Fernandina,11654,Confirmed Eruption,,2,,,1814,,7,,0,,Observations: Reported,,1814,,8,,0,,-0.37,-91.55
242030,Raoul Island,14696,Confirmed Eruption,Denham caldera and Smith Crater,3,,,1814,,3,,9,,Observations: Reported,,,,,,,,-29.27,-177.92
273030,Mayon,13605,Confirmed Eruption,,4,,,1814,,2,,1,,Observations: Reported,,1814,,2,>,15,,13.257,123.685
360150,Soufriere St. Vincent,12451,Confirmed Eruption,,1,?,,1814,,1,,9,,Observations: Reported,,1814,,1,,9,,13.33,-61.18
243110,Niuafo'ou,14785,Confirmed Eruption,South end of caldera ?,2,,,1814,,0,,0,,Observations: Reported,,,,,,,,-15.6,-175.63
312130,Ugashik-Peulik,20203,Confirmed Eruption,Peulik,3,,,1814,,0,,0,,Observations: Reported,,,,,,,,57.751,-156.368
233020,"Fournaise, Piton de la",14259,Confirmed Eruption,,2,,,1813,,9,,26,,Observations: Reported,,1813,,11,,26,,-21.244,55.708
353010,Fernandina,11653,Confirmed Eruption,South flank,2,,,1813,,7,<,14,,Observations: Reported,,,,,,,,-0.37,-91.55
353050,"Negra, Sierra",11702,Confirmed Eruption,Volcano Uncertain: South end of Isabela Island,2,?,,1813,,7,,13,,,,,,,,,,-0.83,-91.17
353030,Darwin,11693,Confirmed Eruption,"Volcano Uncertain: more likely Darwin than Wolf, Alcedo",2,?,,1813,,6,,6,,Observations: Reported,,1813,,6,?,7,,-0.18,-91.28
268060,Gamalama,16620,Confirmed Eruption,,2,,,1812,,9,,7,,Observations: Reported,,1812,,9,,7,,0.8,127.33
267040,Awu,16556,Confirmed Eruption,,4,?,,1812,,8,,6,,Observations: Reported,,1812,,8,,8,,3.689,125.447
233020,"Fournaise, Piton de la",14258,Confirmed Eruption,Summit and above Piton de Crac,2,,,1812,,8,,5,4,Observations: Reported,,1812,,12,,0,,-21.244,55.708
360150,Soufriere St. Vincent,12450,Confirmed Eruption,Old summit crater & new NE rim crater,4,,,1812,,4,,27,,Observations: Reported,,1812,,6,?,9,,13.33,-61.18
360060,Soufriere Guadeloupe,12364,Confirmed Eruption,E-W fissure on summit dome,1,,,1812,,4,,0,,Observations: Reported,,1812,,5,,10,,16.044,-61.664
311160,Atka Volcanic Complex,19749,Confirmed Eruption,Sarichef or more probably Kliuchef,3,?,,1812,,0,,0,,Observations: Reported,,,,,,,,52.331,-174.139
313010,Augustine,20265,Confirmed Eruption,,3,?,,1812,,0,,0,,Observations: Reported,,,,,,,,59.363,-153.43
263340,Raung,16111,Confirmed Eruption,,2,,,1812,,0,,0,,Observations: Reported,?,1814,,0,,0,,-8.119,114.056
263250,Merapi,13422,Confirmed Eruption,,1,,,1812,,0,,0,,Observations: Reported,,1822,,0,,0,,-7.54,110.446
264040,Tambora,16231,Confirmed Eruption,,7,,,1812,,0,,0,,Observations: Reported,,1815,,7,?,15,,-8.25,118
382080,Sete Cidades,13021,Confirmed Eruption,Submarine vent west of Sete Cidades,3,,,1811,,6,,14,,Observations: Reported,,1811,,6,,22,,37.865,-25.785
263280,Kelud,15941,Confirmed Eruption,,2,,,1811,,6,,5,,Observations: Reported,,,,,,,,-7.935,112.314
268060,Gamalama,16619,Confirmed Eruption,,2,,,1811,,2,,1,,Observations: Reported,,1811,,5,,0,,0.8,127.33
382080,Sete Cidades,13020,Confirmed Eruption,Submarine vent west of Sete Cidades,2,?,,1811,,2,,1,,Observations: Reported,,1811,,2,,8,,37.865,-25.785
233020,"Fournaise, Piton de la",14257,Confirmed Eruption,,0,,,1810,,11,,20,,Observations: Reported,,1810,,11,,28,,-21.244,55.708
263250,Merapi,13421,Confirmed Eruption,,1,,,1810,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
355090,Putana,11841,Confirmed Eruption,,,,,1810,10,0,,0,,Observations: Reported,,,,,,,,-22.557,-67.853
233020,"Fournaise, Piton de la",14256,Confirmed Eruption,,2,,,1809,,7,,17,,Observations: Reported,,1809,,8,,8,,-21.244,55.708
263130,Guntur,15695,Confirmed Eruption,,2,,,1809,,5,,9,,Observations: Reported,,,,,,,,-7.143,107.841
263320,Lamongan,13674,Confirmed Eruption,,2,,,1808,,12,,8,,Observations: Reported,,,,,,,,-7.981,113.341
382030,Sao Jorge,12994,Confirmed Eruption,Sao Jorge,1,,,1808,,5,,1,,Observations: Reported,,1808,,6,,10,,38.65,-28.08
273070,Taal,16843,Confirmed Eruption,,2,,,1808,,2,,0,,Observations: Reported,,1808,,4,,0,,14.002,120.993
267010,Ruang,16477,Confirmed Eruption,,2,,,1808,,0,,0,,Observations: Reported,,,,,,,,2.3,125.37
264020,Agung,16207,Confirmed Eruption,,2,,,1808,,0,,0,,Observations: Reported,,,,,,,,-8.343,115.508
263130,Guntur,15694,Confirmed Eruption,,2,,,1807,,9,,1,,Observations: Reported,,1807,,9,,6,,-7.143,107.841
233020,"Fournaise, Piton de la",14255,Confirmed Eruption,,2,,,1807,,3,,23,,Observations: Reported,,1807,,6,,13,,-21.244,55.708
261140,Marapi,15418,Confirmed Eruption,,2,,,1807,,0,,0,,Observations: Reported,,,,,,,,-0.38,100.474
263250,Merapi,15812,Confirmed Eruption,,1,?,,1807,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
263320,Lamongan,16066,Confirmed Eruption,,2,,,1806,,5,,0,,Observations: Reported,,,,,,,,-7.981,113.341
357080,Antuco,19901,Confirmed Eruption,,2,,?,1806,,5,,0,,Observations: Reported,,,,,,,,-37.406,-71.349
357120,Villarrica,12120,Confirmed Eruption,,2,,,1806,,4,,0,,Observations: Reported,,1806,,5,,0,,-39.42,-71.93
263210,Sundoro,15796,Confirmed Eruption,,2,,?,1806,,0,,0,,Observations: Reported,,,,,,,,-7.302,109.996
311300,Bogoslof,19854,Confirmed Eruption,Old Bogoslof (Castle Rock),2,,,1806,,0,,0,,Observations: Reported,,1823,,0,,0,,53.93,-168.03
341040,Colima,10435,Confirmed Eruption,,2,?,,1806,,0,,0,,Observations: Reported,,1809,,0,,0,,19.514,-103.62
263170,Ciremai,15727,Confirmed Eruption,,2,,,1805,,4,,0,,Observations: Reported,,,,,,,,-6.895,108.408
351020,"Ruiz, Nevado del",11281,Confirmed Eruption,,2,,,1805,,3,,14,,Observations: Reported,,,,,,,,4.892,-75.324
343030,Izalco,10776,Confirmed Eruption,,2,,,1805,,0,,0,,Observations: Reported,,1807,,0,,0,,13.813,-89.633
342110,Pacaya,10756,Confirmed Eruption,,2,,,1805,,0,,0,,Observations: Reported,,,,,,,,14.382,-90.601
311290,Okmok,19835,Confirmed Eruption,,,,,1805,,0,,0,,Observations: Reported,,,,,,,,53.43,-168.13
263310,Tengger Caldera,16016,Confirmed Eruption,Bromo,2,,,1804,,9,,0,,Observations: Reported,,,,,,,,-7.942,112.95
341040,Colima,10433,Confirmed Eruption,,2,,,1804,,0,,0,,Observations: Reported,,,,,,,,19.514,-103.62
263340,Raung,16110,Confirmed Eruption,,2,,,1804,4,0,,0,,Observations: Reported,,,,,,,,-8.119,114.056
264010,Batur,16179,Confirmed Eruption,Batur I,2,,,1804,,0,,0,,Observations: Reported,,,,,,,,-8.242,115.375
263130,Guntur,15693,Confirmed Eruption,,2,,,1803,,4,,3,,Observations: Reported,,1803,,4,,15,,-7.143,107.841
352050,Cotopaxi,11554,Confirmed Eruption,,3,,,1803,,1,,4,,Observations: Reported,,1803,,1,,5,,-0.677,-78.436
233020,"Fournaise, Piton de la",14254,Confirmed Eruption,,2,,,1802,,12,,0,,Observations: Reported,,,,,,,,-21.244,55.708
354040,Tutupaca,11799,Confirmed Eruption,,4,?,,1802,,3,,20,,Observations: Reported,,1802,,8,,20,10,-17.026,-70.372
343030,Izalco,10775,Confirmed Eruption,,2,,,1802,,0,,0,,Observations: Reported,,1803,,0,,0,,13.813,-89.633
341090,Popocatepetl,10537,Confirmed Eruption,,1,,,1802,,0,,0,,Observations: Reported,,1804,,0,,0,,19.023,-98.622
311310,Makushin,19493,Confirmed Eruption,,3,,,1802,,0,,0,,Observations: Reported,,,,,,,,53.891,-166.923
233020,"Fournaise, Piton de la",14253,Confirmed Eruption,Mammelon Central,2,,,1801,,10,,27,,Observations: Reported,,1802,,4,,28,7,-21.244,55.708
266130,Tangkoko-Duasudara,16474,Confirmed Eruption,Summit and east flank (Batu Angus),2,,,1801,,0,,0,,Observations: Reported,,,,,,,,1.518,125.185
352030,Antisana,11427,Confirmed Eruption,Volcano Uncertain: possibly Reventador,2,,,1801,,0,?,0,,,,1802,,5,?,0,,-0.481,-78.141
233020,"Fournaise, Piton de la",14252,Confirmed Eruption,SE rift zone,0,,,1800,,11,,2,,Observations: Reported,,1800,,11,,8,,-21.244,55.708
273030,Mayon,13603,Confirmed Eruption,,2,,,1800,,10,,30,,Observations: Reported,,1800,,10,,31,,13.257,123.685
353020,Wolf,11682,Confirmed Eruption,,2,?,,1800,,8,,21,,Observations: Reported,,1800,,8,,21,,0.02,-91.35
382030,Sao Jorge,12993,Confirmed Eruption,"Submarine, ~35 km SE of Ponta do Topo",2,,,1800,,6,,24,,Observations: Reported,,1800,,6,,25,,38.65,-28.08
321050,St. Helens,20544,Confirmed Eruption,N flank--Goat Rocks area,5,,,1800,,1,,15,120,Sidereal: Dendrochronology,,,,,,,,46.2,-122.18
320090,Iskut-Unuk River Cones,20438,Confirmed Eruption,Lava Fork,,,?,1800,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,56.58,-130.55
332040,Hualalai,10254,Confirmed Eruption,NW rift zone (520 m),0,,,1800,,0,,0,,Observations: Reported,,1801,,0,,0,,19.692,-155.87
284170,Pagan,18505,Confirmed Eruption,North Pagan (west flank maar),,,,1800,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,18.13,145.8
263130,Guntur,15692,Confirmed Eruption,,,,,1800,,0,,0,,Observations: Reported,,,,,,,,-7.143,107.841
241030,Taranaki,13348,Confirmed Eruption,,,,?,1800,,0,,0,,Correlation: Tephrochronology,,,,,,,,-39.3,174.07
390030,Deception Island,13182,Confirmed Eruption,N side caldera bay (near Telefon Bay),,,<,1800,,0,,0,,Observations: Reported,,,,,,,,-63.001,-60.652
354031,Ticsani,11793,Confirmed Eruption,,,,,1800,200,0,,0,,Correlation: Tephrochronology,,,,,,,,-16.755,-70.595
384010,Fogo,13131,Confirmed Eruption,North caldera floor,2,,,1799,,6,,2,,Observations: Reported,,1799,,6,,28,,14.95,-24.35
263320,Lamongan,16065,Confirmed Eruption,,2,,,1799,,0,,0,,Observations: Reported,,,,,,,,-7.981,113.341
342090,Fuego,10699,Confirmed Eruption,,3,,,1799,,0,,0,,Observations: Reported,,,,,,,,14.473,-90.88
343030,Izalco,10774,Confirmed Eruption,,2,,,1798,,4,,0,,Observations: Reported,,,,,,,,13.813,-89.633
357120,Villarrica,21010,Confirmed Eruption,,2,?,,1798,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
360060,Soufriere Guadeloupe,12363,Confirmed Eruption,NNW side of summit dome,2,,,1797,,9,,29,,Observations: Reported,,1798,,4,?,26,,16.044,-61.664
353020,Wolf,11681,Confirmed Eruption,,,,,1797,,8,,0,,Observations: Reported,,,,,,,,0.02,-91.35
352010,Reventador,11426,Confirmed Eruption,,3,,,1797,,1,,0,,Observations: Reported,,,,,,,,-0.077,-77.656
373030,Bardarbunga,12881,Confirmed Eruption,Volcano Uncertain,,,,1797,,0,,0,,,,,,,,,,64.633,-17.516
373060,Askja,12908,Confirmed Eruption,Holuhraun,0,,?,1797,,0,,0,,Observations: Reported,,,,,,,,65.033,-16.783
263250,Merapi,15811,Confirmed Eruption,,1,,,1797,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
263240,Merbabu,15809,Confirmed Eruption,,2,,,1797,,0,,0,,Observations: Reported,,,,,,,,-7.454,110.44
233020,"Fournaise, Piton de la",14251,Confirmed Eruption,,0,,?,1797,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
351080,Galeras,11354,Confirmed Eruption,,2,,,1796,,11,,0,,Observations: Reported,,1801,,0,,0,,1.22,-77.37
311300,Bogoslof,19853,Confirmed Eruption,Old Bogoslof (Castle Rock),3,?,,1796,,5,,0,,Observations: Reported,,1804,,0,,0,,53.93,-168.03
263350,Ijen,16168,Confirmed Eruption,Kawah Ijen,2,,,1796,,0,,0,,Observations: Reported,,,,,,,,-8.058,114.242
311390,Amak,20110,Confirmed Eruption,,,,,1796,,0,,0,,Observations: Reported,,,,,,,,55.424,-163.149
311340,Westdahl,20040,Confirmed Eruption,Pogromni or (more likely) Westdahl,0,,,1796,,0,,0,,Observations: Reported,,,,,,,,54.516,-164.65
